foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
2.812e-04,4.930e-03,1.143e-04,6.944e-05,1.758e-05,3.587e-05,7.626e-05
3.271e-04,4.950e-03,1.257e-04,6.443e-05,1.335e-05,2.306e-05,5.564e-05
3.535e-04,4.997e-03,1.302e-04,6.253e-05,1.565e-05,1.266e-05,3.647e-05
2.967e-04,5.041e-03,1.274e-04,5.621e-05,7.987e-06,9.396e-06,3.528e-05
3.297e-04,5.017e-03,9.078e-05,1.776e-05,2.989e-05,3.740e-05,4.457e-05
3.135e-04,5.045e-03,9.149e-05,8.404e-06,1.508e-05,5.237e-05,5.557e-05
2.791e-04,5.077e-03,9.382e-05,5.007e-06,3.964e-06,5.026e-05,5.750e-05
2.546e-04,5.077e-03,1.122e-04,1.138e-05,3.457e-06,6.734e-05,5.122e-05
2.427e-04,5.071e-03,1.274e-04,2.539e-05,1.073e-05,8.115e-05,4.513e-05
2.314e-04,5.069e-03,1.256e-04,2.873e-05,1.788e-05,7.558e-05,4.306e-05
2.397e-04,5.048e-03,1.473e-04,3.809e-05,2.265e-06,5.930e-05,2.689e-05
2.590e-04,5.057e-03,1.719e-04,4.667e-05,1.481e-05,4.161e-05,9.377e-06
2.639e-04,5.110e-03,1.686e-04,4.566e-05,5.245e-06,3.691e-05,8.143e-06
2.831e-04,5.154e-03,1.653e-04,3.994e-05,3.675e-05,3.692e-06,8.039e-06
2.857e-04,5.207e-03,1.615e-04,3.815e-05,5.513e-05,2.016e-05,1.404e-05
2.953e-04,5.248e-03,1.364e-04,2.700e-05,6.071e-05,2.929e-05,2.796e-05
2.974e-04,5.291e-03,1.208e-04,2.581e-05,5.504e-05,3.741e-05,3.386e-05
3.780e-04,5.313e-03,1.282e-04,1.615e-05,9.269e-06,3.926e-05,2.491e-05
3.339e-04,5.381e-03,1.248e-04,1.663e-05,3.874e-07,4.100e-05,2.403e-05
3.340e-04,5.389e-03,7.808e-05,2.742e-06,2.146e-06,8.680e-06,5.238e-06
3.424e-04,5.381e-03,4.029e-05,4.107e-05,7.063e-06,1.352e-05,1.303e-05
3.506e-04,5.395e-03,7.182e-05,4.315e-05,1.490e-06,3.039e-05,1.591e-06
3.878e-04,5.423e-03,1.203e-04,4.125e-05,1.511e-05,4.390e-05,2.316e-05
3.313e-04,5.483e-03,1.194e-04,3.445e-05,2.104e-05,3.861e-05,2.335e-05
2.853e-04,5.481e-03,1.178e-04,2.795e-05,2.551e-05,3.395e-05,2.370e-05
3.086e-04,5.428e-03,1.015e-04,1.371e-05,3.567e-05,7.113e-06,2.841e-05
2.846e-04,5.460e-03,9.114e-05,3.183e-05,1.156e-05,4.990e-06,4.468e-05
2.961e-04,5.488e-03,1.303e-04,3.588e-05,3.457e-06,1.242e-05,5.210e-05
2.831e-04,5.527e-03,1.616e-04,2.807e-05,3.326e-05,3.072e-05,6.734e-05
2.700e-04,5.532e-03,1.562e-04,2.819e-05,3.526e-05,3.100e-05,5.716e-05
2.767e-04,5.495e-03,1.197e-04,3.564e-05,8.553e-06,5.229e-05,1.317e-05
2.685e-04,5.516e-03,1.192e-04,3.755e-05,1.469e-05,5.373e-05,1.351e-05
2.605e-04,5.522e-03,1.181e-04,3.970e-05,2.012e-05,5.479e-05,1.288e-05
2.534e-04,5.513e-03,1.165e-04,4.143e-05,2.512e-05,5.605e-05,1.258e-05
2.718e-04,5.489e-03,1.508e-04,3.296e-05,1.773e-05,3.792e-05,5.841e-06
3.010e-04,5.497e-03,1.670e-04,2.432e-05,1.675e-05,3.881e-05,2.992e-05
3.390e-04,5.541e-03,1.483e-04,3.856e-05,6.258e-07,4.543e-05,5.705e-05
2.716e-04,5.598e-03,1.363e-04,4.959e-05,1.982e-05,5.771e-05,4.642e-05
3.005e-04,5.583e-03,1.408e-04,4.309e-05,2.572e-05,4.063e-05,3.809e-05
2.894e-04,5.595e-03,1.385e-04,4.065e-05,2.003e-05,4.016e-05,3.657e-05
2.769e-04,5.584e-03,1.350e-04,3.874e-05,1.103e-05,4.110e-05,3.529e-05
2.674e-04,5.553e-03,1.314e-04,3.719e-05,2.414e-06,4.212e-05,3.370e-05
2.598e-04,5.502e-03,1.225e-04,3.147e-05,7.749e-06,3.884e-05,3.595e-05
4.027e-04,5.412e-03,1.387e-04,8.166e-06,2.471e-05,9.728e-06,4.796e-05
3.844e-04,5.555e-03,1.254e-04,1.138e-05,3.937e-05,3.440e-06,4.473e-05
3.662e-04,5.661e-03,1.085e-04,1.645e-05,5.507e-05,4.986e-06,4.164e-05
3.495e-04,5.732e-03,1.090e-04,1.729e-05,5.856e-05,3.123e-06,3.953e-05
3.363e-04,5.776e-03,1.085e-04,1.842e-05,6.193e-05,1.277e-06,3.792e-05
3.262e-04,5.799e-03,1.076e-04,1.949e-05,6.440e-05,4.750e-07,3.572e-05
3.241e-04,5.802e-03,1.070e-04,1.913e-05,6.202e-05,5.327e-07,2.910e-05
3.819e-04,5.798e-03,1.144e-04,1.603e-05,8.583e-06,1.556e-05,5.435e-06
