foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
3.660e-05,5.460e-05,1.863e-09,1.144e-05,4.339e-05,1.979e-05,6.393e-06,8.821e-06
3.684e-05,5.484e-05,0.000e+00,1.049e-05,3.767e-05,2.146e-05,3.755e-06,4.552e-06
3.266e-05,5.317e-05,0.000e+00,9.179e-06,1.788e-05,1.597e-05,4.061e-06,7.652e-06
4.244e-05,3.839e-05,0.000e+00,9.537e-07,5.007e-06,0.000e+00,1.609e-06,1.866e-05
4.911e-05,5.317e-05,0.000e+00,9.000e-06,1.168e-05,3.576e-06,6.121e-06,3.606e-05
3.636e-05,1.001e-04,0.000e+00,4.768e-06,2.384e-07,5.484e-06,4.590e-06,3.113e-05
2.944e-05,1.075e-04,0.000e+00,3.457e-06,9.537e-07,5.722e-06,6.132e-06,3.038e-05
2.706e-05,9.131e-05,1.863e-09,9.537e-07,2.623e-06,2.146e-06,5.763e-06,2.983e-05
2.480e-05,7.725e-05,0.000e+00,8.941e-07,5.960e-06,2.146e-06,5.919e-06,2.940e-05
1.872e-05,6.557e-05,0.000e+00,8.225e-06,9.537e-07,2.766e-05,1.102e-05,2.486e-05
