tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
66.81598,0.003344419,11499.818,4.2349097e-07,0.00035533126,1.1584671e-05,0.00047767628,1.0,0.9681896
66.972115,0.003327746,11499.823,4.1229703e-07,0.0003475674,1.12750595e-05,0.0004668201,1.0,0.9681815
67.12794,0.0033111454,11499.828,4.0139207e-07,0.00033996024,1.0973269e-05,0.00045620333,1.0,0.96817344
67.28327,0.0032946381,11499.832,3.9078188e-07,0.00033251717,1.0679512e-05,0.0004458347,1.0,0.96816546
67.43819,0.00327821,11499.836,3.8045036e-07,0.00032522884,1.0393348e-05,0.00043570015,1.0,0.9681575
67.59271,0.003261863,11499.841,3.7039126e-07,0.00031809267,1.0114607e-05,0.00042579512,1.0,0.96814954
67.74679,0.0032456005,11499.846,3.606002e-07,0.0003111076,9.843178e-06,0.00041611728,1.0,0.9681417
67.900536,0.0032294078,11499.85,3.510616e-07,0.00030426416,9.578628e-06,0.00040665315,1.0,0.9681338
68.05376,0.0032133071,11499.854,3.417812e-07,0.00029756915,9.321156e-06,0.00039741,1.0,0.96812606
68.20663,0.003197281,11499.857,3.3274327e-07,0.0002910131,9.070328e-06,0.000388374,1.0,0.96811825
68.359055,0.0031813334,11499.861,3.239434e-07,0.0002845942,8.8260185e-06,0.0003795427,1.0,0.96811056
68.51107,0.0031654679,11499.865,3.153778e-07,0.0002783118,8.588141e-06,0.00037091362,1.0,0.9681029
68.66261,0.0031496868,11499.868,3.0704126e-07,0.0002721642,8.356569e-06,0.00036248355,1.0,0.9680952
68.81383,0.003133973,11499.871,2.9891945e-07,0.00026614222,8.130901e-06,0.00035423925,1.0,0.96808755
68.96447,0.0031183518,11499.875,2.9101938e-07,0.00026025253,7.911333e-06,0.00034618945,1.0,0.96808004
69.11477,0.0031028034,11499.879,2.83326e-07,0.0002544859,7.697463e-06,0.0003383203,1.0,0.9680725
69.26463,0.0030873327,11499.881,2.7583565e-07,0.00024884156,7.489209e-06,0.00033063005,1.0,0.96806496
69.41403,0.0030719417,11499.885,2.6854462e-07,0.00024331755,7.2864505e-06,0.0003231158,1.0,0.9680575
